#
# Results on Tue, 26 Apr 2022 19:20:26 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. Comments.
1651000826,decefc1e3a8a8eedeaa45693ea8d643a,PennController,0,0,consent,NULL,PennController,0,_Trial_,Start,1651000252728,NULL
1651000826,decefc1e3a8a8eedeaa45693ea8d643a,PennController,0,0,consent,NULL,PennController,0,_Trial_,End,1651000269412,NULL
1651000826,decefc1e3a8a8eedeaa45693ea8d643a,PennController,1,0,instructions,NULL,PennController,1,_Trial_,Start,1651000269413,NULL
1651000826,decefc1e3a8a8eedeaa45693ea8d643a,PennController,1,0,instructions,NULL,PennController,1,_Trial_,End,1651000290918,NULL
# 13. condition.
# 14. itemLabel.
# 15. filename.
# 16. Comments.
1651000826,decefc1e3a8a8eedeaa45693ea8d643a,PennController,14,0,fillers,NULL,PennController,19,_Trial_,Start,1651000290920,f_rhyme,f1_f_rhyme,f1.png,NULL
1651000826,decefc1e3a8a8eedeaa45693ea8d643a,PennController,14,0,fillers,NULL,Selector,answer-alt,Selection,IT,1651000310780,f_rhyme,f1_f_rhyme,f1.png,IT;alt1;alt2
1651000826,decefc1e3a8a8eedeaa45693ea8d643a,PennController,14,0,fillers,NULL,PennController,19,_Trial_,End,1651000312912,f_rhyme,f1_f_rhyme,f1.png,NULL
1651000826,decefc1e3a8a8eedeaa45693ea8d643a,PennController,3,0,experimental-trials,NULL,PennController,8,_Trial_,Start,1651000312913,CONTROL,alcohol_control,trochaic_clean_1b.jpg,NULL
1651000826,decefc1e3a8a8eedeaa45693ea8d643a,PennController,3,0,experimental-trials,NULL,Selector,answer,Selection,No,1651000323503,CONTROL,alcohol_control,trochaic_clean_1b.jpg,Yes;No
1651000826,decefc1e3a8a8eedeaa45693ea8d643a,PennController,3,0,experimental-trials,NULL,Selector,answer-alt,Selection,alt1,1651000341836,CONTROL,alcohol_control,trochaic_clean_1b.jpg,alt2;alt1;IT
1651000826,decefc1e3a8a8eedeaa45693ea8d643a,PennController,3,0,experimental-trials,NULL,PennController,8,_Trial_,End,1651000343333,CONTROL,alcohol_control,trochaic_clean_1b.jpg,NULL
1651000826,decefc1e3a8a8eedeaa45693ea8d643a,PennController,31,0,fillers,NULL,PennController,36,_Trial_,Start,1651000343334,f_norhyme,f22_f_norhyme,f22.png,NULL
1651000826,decefc1e3a8a8eedeaa45693ea8d643a,PennController,31,0,fillers,NULL,Selector,answer-alt,Selection,IT,1651000361865,f_norhyme,f22_f_norhyme,f22.png,alt1;IT;alt2
1651000826,decefc1e3a8a8eedeaa45693ea8d643a,PennController,31,0,fillers,NULL,PennController,36,_Trial_,End,1651000363202,f_norhyme,f22_f_norhyme,f22.png,NULL
